58, 0.853593, 0.853593, 0.065155
59, 0.833998, 0.833998, 0.068390
60, 0.813290, 0.813290, 0.064819
61, 0.791497, 0.791497, 0.065704
62, 0.768647, 0.768647, 0.066742
63, 0.744772, 0.744772, 0.066101
64, 0.719903, 0.719903, 0.064423
65, 0.694074, 0.694074, 0.065674
66, 0.667319, 0.667319, 0.065308
67, 0.639673, 0.639673, 0.065491
68, 0.611174, 0.611174, 0.063965
69, 0.581859, 0.581859, 0.067078
70, 0.551768, 0.551768, 0.062592
71, 0.520940, 0.520940, 0.063995
72, 0.489418, 0.489418, 0.064575
73, 0.457242, 0.457242, 0.065399
74, 0.424457, 0.424457, 0.062042
75, 0.391105, 0.391105, 0.066620
76, 0.357231, 0.357231, 0.063873
77, 0.322880, 0.322880, 0.066254
78, 0.288099, 0.288099, 0.066498
79, 0.252933, 0.252933, 0.066559
80, 0.217430, 0.217430, 0.064972
81, 0.181637, 0.181637, 0.065582
82, 0.145601, 0.145601, 0.066315
83, 0.109371, 0.109371, 0.066589
84, 0.072995, 0.072995, 0.066528
85, 0.036522, 0.036522, 0.068390
86, 0.000000, 0.000000, 0.066681
87, -0.036522, -0.036522, 0.069489
88, -0.072995, -0.072995, 0.067474
89, -0.109371, -0.109371, 0.070343
90, -0.145601, -0.145601, 0.066986
91, -0.181637, -0.181637, 0.066986
92, -0.217430, -0.217430, 0.067657
93, -0.252933, -0.252933, 0.067627
94, -0.288099, -0.288099, 0.067719
95, -0.322880, -0.322880, 0.068573
96, -0.357231, -0.357231, 0.068542
97, -0.391105, -0.391105, 0.066376
98, -0.424457, -0.424457, 0.066650
99, -0.457242, -0.457242, 0.066956
100, -0.489418, -0.489418, 0.068695
101, -0.520940, -0.520940, 0.067657
102, -0.551768, -0.551768, 0.069611
103, -0.581859, -0.581859, 0.067047
104, -0.611174, -0.611174, 0.067719
105, -0.639673, -0.639673, 0.068390
106, -0.667319, -0.667319, 0.068848
107, -0.694074, -0.694074, 0.067078
108, -0.719903, -0.719903, 0.068115
109, -0.744772, -0.744772, 0.069885
110, -0.768647, -0.768647, 0.067841
111, -0.791497, -0.791497, 0.069183
112, -0.813290, -0.813290, 0.069885
113, -0.833998, -0.833998, 0.070190
114, -0.853593, -0.853593, 0.070526
115, -0.872049, -0.872049, 0.069122
116, -0.889342, -0.889342, 0.070251
117, -0.905448, -0.905448, 0.067413
118, -0.920346, -0.920346, 0.068390
119, -0.934016, -0.934016, 0.070007
120, -0.946440, -0.946440, 0.068085
121, -0.957601, -0.957601, 0.067505
122, -0.967484, -0.967484, 0.068359
123, -0.976076, -0.976076, 0.066101
124, -0.983366, -0.983366, 0.068390
125, -0.989343, -0.989343, 0.069214
126, -0.994001, -0.994001, 0.069092
127, -0.997332, -0.997332, 0.065979
128, -0.999333, -0.999333, 0.066986
129, -1.000000, -1.000000, 0.067810
130, -0.999333, -0.999333, 0.068207
131, -0.997332, -0.997332, 0.066956
132, -0.994001, -0.994001, 0.066895
133, -0.989343, -0.989343, 0.066864
134, -0.983366, -0.983366, 0.067108
135, -0.976076, -0.976076, 0.063416
136, -0.967484, -0.967484, 0.067047
137, -0.957601, -0.957601, 0.063995
138, -0.946440, -0.946440, 0.065948
139, -0.934016, -0.934016, 0.064240
140, -0.920346, -0.920346, 0.065369
141, -0.905448, -0.905448, 0.065735
142, -0.889342, -0.889342, 0.067352
143, -0.872049, -0.872049, 0.064880
144, -0.853593, -0.853593, 0.064728
145, -0.833998, -0.833998, 0.064758
146, -0.813290, -0.813290, 0.066467
147, -0.791497, -0.791497, 0.062744
148, -0.768647, -0.768647, 0.066071
149, -0.744772, -0.744772, 0.063171
150, -0.719903, -0.719903, 0.063721
151, -0.694074, -0.694074, 0.062653
152, -0.667319, -0.667319, 0.065674
153, -0.639673, -0.639673, 0.063416
154, -0.611174, -0.611174, 0.064972
155, -0.581859, -0.581859, 0.063049
156, -0.551768, -0.551768, 0.064453
157, -0.520940, -0.520940, 0.062775
158, -0.489418, -0.489418, 0.065887
159, -0.457242, -0.457242, 0.061432
160, -0.424457, -0.424457, 0.064941
161, -0.391105, -0.391105, 0.064087
162, -0.357231, -0.357231, 0.062988
163, -0.322880, -0.322880, 0.062592
164, -0.288099, -0.288099, 0.064392
165, -0.252933, -0.252933, 0.062592
166, -0.217430, -0.217430, 0.065521
167, -0.181637, -0.181637, 0.061310
168, -0.145601, -0.145601, 0.063385
169, -0.109371, -0.109371, 0.060516
170, -0.072995, -0.072995, 0.065247
171, -0.036522, -0.036522, 0.063477
0, 0.000000, 0.000000, 0.064392
1, 0.036522, 0.036522, 0.061554
2, 0.072995, 0.072995, 0.063873
3, 0.109371, 0.109371, 0.062958
4, 0.145601, 0.145601, 0.063110
5, 0.181637, 0.181637, 0.061798
6, 0.217430, 0.217430, 0.061951
7, 0.252933, 0.252933, 0.059631
8, 0.288099, 0.288099, 0.062744
9, 0.322880, 0.322880, 0.060272
10, 0.357231, 0.357231, 0.062897
11, 0.391105, 0.391105, 0.061401
12, 0.424457, 0.424457, 0.063385
13, 0.457242, 0.457242, 0.061066
14, 0.489418, 0.489418, 0.063751
15, 0.520940, 0.520940, 0.059906
16, 0.551768, 0.551768, 0.061768
17, 0.581859, 0.581859, 0.059326
18, 0.611174, 0.611174, 0.062744
19, 0.639673, 0.639673, 0.059113
20, 0.667319, 0.667319, 0.061432
21, 0.694074, 0.694074, 0.058289
22, 0.719903, 0.719903, 0.060944
23, 0.744772, 0.744772, 0.058502
24, 0.768647, 0.768647, 0.060638
25, 0.791497, 0.791497, 0.058136
26, 0.813290, 0.813290, 0.059692
27, 0.833998, 0.833998, 0.056274
28, 0.853593, 0.853593, 0.059540
29, 0.872049, 0.872049, 0.055573
30, 0.889342, 0.889342, 0.059021
31, 0.905448, 0.905448, 0.058105
32, 0.920346, 0.920346, 0.059845
33, 0.934016, 0.934016, 0.057190
34, 0.946440, 0.946440, 0.055450
35, 0.957601, 0.957601, 0.056000
36, 0.967484, 0.967484, 0.056458
37, 0.976076, 0.976076, 0.053833
38, 0.983366, 0.983366, 0.057037
39, 0.989343, 0.989343, 0.054474
40, 0.994001, 0.994001, 0.056030
41, 0.997332, 0.997332, 0.053802
42, 0.999333, 0.999333, 0.054138
43, 1.000000, 1.000000, 0.053558
44, 0.999333, 0.999333, 0.053467
45, 0.997332, 0.997332, 0.052948
46, 0.994001, 0.994001, 0.052948
47, 0.989343, 0.989343, 0.052155
48, 0.983366, 0.983366, 0.054504
49, 0.976076, 0.976076, 0.054749
50, 0.967484, 0.967484, 0.056946
51, 0.957601, 0.957601, 0.053802
52, 0.946440, 0.946440, 0.055176
53, 0.934016, 0.934016, 0.053192
54, 0.920346, 0.920346, 0.055420
55, 0.905448, 0.905448, 0.054413
56, 0.889342, 0.889342, 0.054108
57, 0.872049, 0.872049, 0.056305
58, 0.853593, 0.853593, 0.053162
59, 0.833998, 0.833998, 0.054535
60, 0.813290, 0.813290, 0.053131
61, 0.791497, 0.791497, 0.053864
62, 0.768647, 0.768647, 0.052460
63, 0.744772, 0.744772, 0.051880
64, 0.719903, 0.719903, 0.054108
65, 0.694074, 0.694074, 0.052338
66, 0.667319, 0.667319, 0.052246
67, 0.639673, 0.639673, 0.050720
68, 0.611174, 0.611174, 0.051605
69, 0.581859, 0.581859, 0.052887
70, 0.551768, 0.551768, 0.050201
71, 0.520940, 0.520940, 0.050446
72, 0.489418, 0.489418, 0.050751
73, 0.457242, 0.457242, 0.050537
74, 0.424457, 0.424457, 0.049591
75, 0.391105, 0.391105, 0.049500
76, 0.357231, 0.357231, 0.049255
77, 0.322880, 0.322880, 0.048492
78, 0.288099, 0.288099, 0.045837
79, 0.252933, 0.252933, 0.047089
80, 0.217430, 0.217430, 0.046143
81, 0.181637, 0.181637, 0.047272
82, 0.145601, 0.145601, 0.046234
83, 0.109371, 0.109371, 0.045166
84, 0.072995, 0.072995, 0.045868
85, 0.036522, 0.036522, 0.045837
86, 0.000000, 0.000000, 0.042694
87, -0.036522, -0.036522, 0.046783
88, -0.072995, -0.072995, 0.043701
89, -0.109371, -0.109371, 0.045624
90, -0.145601, -0.145601, 0.043549
91, -0.181637, -0.181637, 0.044495
92, -0.217430, -0.217430, 0.042572
93, -0.252933, -0.252933, 0.044525
94, -0.288099, -0.288099, 0.040192
95, -0.322880, -0.322880, 0.046265
96, -0.357231, -0.357231, 0.040283
97, -0.391105, -0.391105, 0.043457
98, -0.424457, -0.424457, 0.042633
99, -0.457242, -0.457242, 0.042694
100, -0.489418, -0.489418, 0.042938
101, -0.520940, -0.520940, 0.041595
102, -0.551768, -0.551768, 0.039490
103, -0.581859, -0.581859, 0.042267
104, -0.611174, -0.611174, 0.038116
105, -0.639673, -0.639673, 0.040894
106, -0.667319, -0.667319, 0.038147
107, -0.694074, -0.694074, 0.041016
108, -0.719903, -0.719903, 0.036041
109, -0.744772, -0.744772, 0.041656
110, -0.768647, -0.768647, 0.036987
111, -0.791497, -0.791497, 0.038696
112, -0.813290, -0.813290, 0.037079
113, -0.833998, -0.833998, 0.041931
114, -0.853593, -0.853593, 0.037903
115, -0.872049, -0.872049, 0.040680
116, -0.889342, -0.889342, 0.039001
117, -0.905448, -0.905448, 0.043549
118, -0.920346, -0.920346, 0.038361
119, -0.934016, -0.934016, 0.041229
120, -0.946440, -0.946440, 0.039764
121, -0.957601, -0.957601, 0.040649
122, -0.967484, -0.967484, 0.039307
123, -0.976076, -0.976076, 0.038788
124, -0.983366, -0.983366, 0.037262
125, -0.989343, -0.989343, 0.039581
126, -0.994001, -0.994001, 0.038177
127, -0.997332, -0.997332, 0.037964
128, -0.999333, -0.999333, 0.036072
129, -1.000000, -1.000000, 0.039764
130, -0.999333, -0.999333, 0.032715
131, -0.997332, -0.997332, 0.036255
132, -0.994001, -0.994001, 0.034180
133, -0.989343, -0.989343, 0.035980
134, -0.983366, -0.983366, 0.033508
135, -0.976076, -0.976076, 0.036133
136, -0.967484, -0.967484, 0.034363
137, -0.957601, -0.957601, 0.036652
138, -0.946440, -0.946440, 0.032196
139, -0.934016, -0.934016, 0.035339
140, -0.920346, -0.920346, 0.033478
141, -0.905448, -0.905448, 0.033386
142, -0.889342, -0.889342, 0.031952
143, -0.872049, -0.872049, 0.033356
144, -0.853593, -0.853593, 0.031921
145, -0.833998, -0.833998, 0.034943
146, -0.813290, -0.813290, 0.029755
147, -0.791497, -0.791497, 0.031738
148, -0.768647, -0.768647, 0.028809
149, -0.744772, -0.744772, 0.031097
150, -0.719903, -0.719903, 0.030334
151, -0.694074, -0.694074, 0.032623
152, -0.667319, -0.667319, 0.030060
153, -0.639673, -0.639673, 0.033325
154, -0.611174, -0.611174, 0.031586
155, -0.581859, -0.581859, 0.033386
156, -0.551768, -0.551768, 0.030548
157, -0.520940, -0.520940, 0.034790
158, -0.489418, -0.489418, 0.031342
159, -0.457242, -0.457242, 0.035065
160, -0.424457, -0.424457, 0.034821
161, -0.391105, -0.391105, 0.034882
162, -0.357231, -0.357231, 0.036224
163, -0.322880, -0.322880, 0.035095
164, -0.288099, -0.288099, 0.034119
165, -0.252933, -0.252933, 0.034882
166, -0.217430, -0.217430, 0.033295
167, -0.181637, -0.181637, 0.034454
168, -0.145601, -0.145601, 0.033936
169, -0.109371, -0.109371, 0.032745
170, -0.072995, -0.072995, 0.033356
171, -0.036522, -0.036522, 0.030670
0, 0.000000, 0.000000, 0.031158
1, 0.036522, 0.036522, 0.033112
2, 0.072995, 0.072995, 0.030304
3, 0.109371, 0.109371, 0.030212
4, 0.145601, 0.145601, 0.028595
5, 0.181637, 0.181637, 0.029388
6, 0.217430, 0.217430, 0.027039
7, 0.252933, 0.252933, 0.026245
8, 0.288099, 0.288099, 0.026917
9, 0.322880, 0.322880, 0.024658
10, 0.357231, 0.357231, 0.024475
11, 0.391105, 0.391105, 0.023804
12, 0.424457, 0.424457, 0.023163
13, 0.457242, 0.457242, 0.023468
14, 0.489418, 0.489418, 0.021881
15, 0.520940, 0.520940, 0.022125
16, 0.551768, 0.551768, 0.019623
17, 0.581859, 0.581859, 0.022156
18, 0.611174, 0.611174, 0.019440
19, 0.639673, 0.639673, 0.020844
20, 0.667319, 0.667319, 0.019409
21, 0.694074, 0.694074, 0.018158
22, 0.719903, 0.719903, 0.019470
23, 0.744772, 0.744772, 0.017639
24, 0.768647, 0.768647, 0.018799
25, 0.791497, 0.791497, 0.019012
26, 0.813290, 0.813290, 0.018982
27, 0.833998, 0.833998, 0.019012
28, 0.853593, 0.853593, 0.017914
29, 0.872049, 0.872049, 0.017578
30, 0.889342, 0.889342, 0.020233
31, 0.905448, 0.905448, 0.017822
32, 0.920346, 0.920346, 0.019318
33, 0.934016, 0.934016, 0.019501
34, 0.946440, 0.946440, 0.020020
35, 0.957601, 0.957601, 0.015869
36, 0.967484, 0.967484, 0.020660
37, 0.976076, 0.976076, 0.019775
38, 0.983366, 0.983366, 0.020691
39, 0.989343, 0.989343, 0.018036
40, 0.994001, 0.994001, 0.020264
41, 0.997332, 0.997332, 0.017792
42, 0.999333, 0.999333, 0.021210
43, 1.000000, 1.000000, 0.019684
44, 0.999333, 0.999333, 0.020020
45, 0.997332, 0.997332, 0.021057
46, 0.994001, 0.994001, 0.022430
47, 0.989343, 0.989343, 0.019287
48, 0.983366, 0.983366, 0.021851
49, 0.976076, 0.976076, 0.019043
50, 0.967484, 0.967484, 0.021301
51, 0.957601, 0.957601, 0.019073
52, 0.946440, 0.946440, 0.021362
53, 0.934016, 0.934016, 0.018311
54, 0.920346, 0.920346, 0.020416
55, 0.905448, 0.905448, 0.018524
56, 0.889342, 0.889342, 0.019043
57, 0.872049, 0.872049, 0.019989
58, 0.853593, 0.853593, 0.020111
59, 0.833998, 0.833998, 0.017670
60, 0.813290, 0.813290, 0.020172
61, 0.791497, 0.791497, 0.018707
62, 0.768647, 0.768647, 0.020111
63, 0.744772, 0.744772, 0.019196
64, 0.719903, 0.719903, 0.021362
65, 0.694074, 0.694074, 0.017395
66, 0.667319, 0.667319, 0.019867
67, 0.639673, 0.639673, 0.016754
68, 0.611174, 0.611174, 0.022339
69, 0.581859, 0.581859, 0.015930
70, 0.551768, 0.551768, 0.019775
71, 0.520940, 0.520940, 0.015717
72, 0.489418, 0.489418, 0.019257
73, 0.457242, 0.457242, 0.017059
74, 0.424457, 0.424457, 0.019714
75, 0.391105, 0.391105, 0.018707
76, 0.357231, 0.357231, 0.017975
77, 0.322880, 0.322880, 0.015991
78, 0.288099, 0.288099, 0.017212
79, 0.252933, 0.252933, 0.014435
80, 0.217430, 0.217430, 0.017151
81, 0.181637, 0.181637, 0.013947
82, 0.145601, 0.145601, 0.016815
83, 0.109371, 0.109371, 0.015839
84, 0.072995, 0.072995, 0.017029
85, 0.036522, 0.036522, 0.013428
86, 0.000000, 0.000000, 0.017242
87, -0.036522, -0.036522, 0.015533
88, -0.072995, -0.072995, 0.016937
89, -0.109371, -0.109371, 0.014984
90, -0.145601, -0.145601, 0.017151
91, -0.181637, -0.181637, 0.013733
92, -0.217430, -0.217430, 0.016632
93, -0.252933, -0.252933, 0.014038
94, -0.288099, -0.288099, 0.016510
95, -0.322880, -0.322880, 0.011139
96, -0.357231, -0.357231, 0.014282
97, -0.391105, -0.391105, 0.012146
98, -0.424457, -0.424457, 0.015656
99, -0.457242, -0.457242, 0.011780
100, -0.489418, -0.489418, 0.012695
101, -0.520940, -0.520940, 0.014526
102, -0.551768, -0.551768, 0.014069
103, -0.581859, -0.581859, 0.013092
104, -0.611174, -0.611174, 0.016571
105, -0.639673, -0.639673, 0.012543
106, -0.667319, -0.667319, 0.014832
107, -0.694074, -0.694074, 0.011414
108, -0.719903, -0.719903, 0.011993
109, -0.744772, -0.744772, 0.011169
110, -0.768647, -0.768647, 0.014191
111, -0.791497, -0.791497, 0.011475
112, -0.813290, -0.813290, 0.014557
113, -0.833998, -0.833998, 0.010315
114, -0.853593, -0.853593, 0.014282
115, -0.872049, -0.872049, 0.009827
116, -0.889342, -0.889342, 0.014130
117, -0.905448, -0.905448, 0.014008
118, -0.920346, -0.920346, 0.013275
119, -0.934016, -0.934016, 0.013306
120, -0.946440, -0.946440, 0.011688
121, -0.957601, -0.957601, 0.011871
122, -0.967484, -0.967484, 0.013733
123, -0.976076, -0.976076, 0.014069
124, -0.983366, -0.983366, 0.012451
125, -0.989343, -0.989343, 0.013519
126, -0.994001, -0.994001, 0.012299
127, -0.997332, -0.997332, 0.012512
128, -0.999333, -0.999333, 0.012085
129, -1.000000, -1.000000, 0.010559
130, -0.999333, -0.999333, 0.013947
131, -0.997332, -0.997332, 0.011230
132, -0.994001, -0.994001, 0.011108
133, -0.989343, -0.989343, 0.011108
134, -0.983366, -0.983366, 0.011017
135, -0.976076, -0.976076, 0.008362
136, -0.967484, -0.967484, 0.011871
137, -0.957601, -0.957601, 0.009583
138, -0.946440, -0.946440, 0.010773
139, -0.934016, -0.934016, 0.008820
140, -0.920346, -0.920346, 0.008240
141, -0.905448, -0.905448, 0.009949
142, -0.889342, -0.889342, 0.011353
143, -0.872049, -0.872049, 0.010803
144, -0.853593, -0.853593, 0.010468
145, -0.833998, -0.833998, 0.010498
146, -0.813290, -0.813290, 0.010010
147, -0.791497, -0.791497, 0.011017
148, -0.768647, -0.768647, 0.011322
149, -0.744772, -0.744772, 0.010590
150, -0.719903, -0.719903, 0.014313
151, -0.694074, -0.694074, 0.012268
152, -0.667319, -0.667319, 0.011993
153, -0.639673, -0.639673, 0.011292
154, -0.611174, -0.611174, 0.011414
155, -0.581859, -0.581859, 0.012329
156, -0.551768, -0.551768, 0.011322
157, -0.520940, -0.520940, 0.011505
158, -0.489418, -0.489418, 0.009735
159, -0.457242, -0.457242, 0.010620
160, -0.424457, -0.424457, 0.009247
161, -0.391105, -0.391105, 0.009491
162, -0.357231, -0.357231, 0.010132
163, -0.322880, -0.322880, 0.008820
164, -0.288099, -0.288099, 0.009857
165, -0.252933, -0.252933, 0.010284
166, -0.217430, -0.217430, 0.006958
167, -0.181637, -0.181637, 0.010559
168, -0.145601, -0.145601, 0.005951
169, -0.109371, -0.109371, 0.010437
170, -0.072995, -0.072995, 0.008301
171, -0.036522, -0.036522, 0.009247
0, 0.000000, 0.000000, 0.006104
1, 0.036522, 0.036522, 0.008087
2, 0.072995, 0.072995, 0.006256
3, 0.109371, 0.109371, 0.007751
4, 0.145601, 0.145601, 0.005066
5, 0.181637, 0.181637, 0.008881
6, 0.217430, 0.217430, 0.006500
7, 0.252933, 0.252933, 0.008392
8, 0.288099, 0.288099, 0.003082
9, 0.322880, 0.322880, 0.007843
10, 0.357231, 0.357231, 0.004730
11, 0.391105, 0.391105, 0.005554
12, 0.424457, 0.424457, 0.004486
13, 0.457242, 0.457242, 0.005768
14, 0.489418, 0.489418, 0.002716
15, 0.520940, 0.520940, 0.004425
16, 0.551768, 0.551768, 0.002899
17, 0.581859, 0.581859, 0.002106
18, 0.611174, 0.611174, 0.001892
19, 0.639673, 0.639673, 0.002228
20, 0.667319, 0.667319, -0.001160
21, 0.694074, 0.694074, 0.000641
22, 0.719903, 0.719903, -0.002075
23, 0.744772, 0.744772, 0.000458
24, 0.768647, 0.768647, -0.003387
25, 0.791497, 0.791497, -0.000885
26, 0.813290, 0.813290, -0.003723
27, 0.833998, 0.833998, -0.001129
28, 0.853593, 0.853593, -0.004425
29, 0.872049, 0.872049, -0.003479
30, 0.889342, 0.889342, -0.006500
31, 0.905448, 0.905448, -0.003510
32, 0.920346, 0.920346, -0.006317
33, 0.934016, 0.934016, -0.003265
34, 0.946440, 0.946440, -0.006805
35, 0.957601, 0.957601, -0.004974
36, 0.967484, 0.967484, -0.006653
37, 0.976076, 0.976076, -0.005127
38, 0.983366, 0.983366, -0.005920
39, 0.989343, 0.989343, -0.002411
40, 0.994001, 0.994001, -0.005707
41, 0.997332, 0.997332, -0.004181
42, 0.999333, 0.999333, -0.005066
43, 1.000000, 1.000000, -0.002380
44, 0.999333, 0.999333, -0.005615
45, 0.997332, 0.997332, -0.001740
46, 0.994001, 0.994001, -0.004974
47, 0.989343, 0.989343, -0.002411
48, 0.983366, 0.983366, -0.004547
49, 0.976076, 0.976076, -0.003052
50, 0.967484, 0.967484, -0.002045
51, 0.957601, 0.957601, -0.002289
52, 0.946440, 0.946440, -0.002838
53, 0.934016, 0.934016, -0.001465
54, 0.920346, 0.920346, -0.004425
55, 0.905448, 0.905448, -0.002075
56, 0.889342, 0.889342, -0.004089
57, 0.872049, 0.872049, -0.001099
58, 0.853593, 0.853593, -0.002563
59, 0.833998, 0.833998, -0.001678
60, 0.813290, 0.813290, -0.003326
61, 0.791497, 0.791497, -0.001038
62, 0.768647, 0.768647, -0.003510
63, 0.744772, 0.744772, -0.001129
64, 0.719903, 0.719903, -0.003754
65, 0.694074, 0.694074, -0.002228
66, 0.667319, 0.667319, -0.001678
67, 0.639673, 0.639673, -0.002136
68, 0.611174, 0.611174, -0.003448
69, 0.581859, 0.581859, -0.002655
70, 0.551768, 0.551768, -0.003204
71, 0.520940, 0.520940, -0.001801
72, 0.489418, 0.489418, -0.002777
73, 0.457242, 0.457242, -0.002899
74, 0.424457, 0.424457, -0.005646
75, 0.391105, 0.391105, -0.002533
76, 0.357231, 0.357231, -0.004150
77, 0.322880, 0.322880, -0.002533
78, 0.288099, 0.288099, -0.002197
79, 0.252933, 0.252933, -0.002502
80, 0.217430, 0.217430, -0.001343
81, 0.181637, 0.181637, -0.002930
82, 0.145601, 0.145601, -0.002899
83, 0.109371, 0.109371, 0.000641
84, 0.072995, 0.072995, -0.002106
85, 0.036522, 0.036522, -0.001434
86, 0.000000, 0.000000, -0.001404
87, -0.036522, -0.036522, -0.000702
88, -0.072995, -0.072995, 0.000214
89, -0.109371, -0.109371, 0.000244
90, -0.145601, -0.145601, 0.001770
91, -0.181637, -0.181637, 0.002991
92, -0.217430, -0.217430, 0.002228
93, -0.252933, -0.252933, 0.001373
94, -0.288099, -0.288099, -0.000183
95, -0.322880, -0.322880, -0.000458
96, -0.357231, -0.357231, -0.000336
97, -0.391105, -0.391105, 0.000916
98, -0.424457, -0.424457, 0.000275
99, -0.457242, -0.457242, 0.000702
100, -0.489418, -0.489418, 0.001221
101, -0.520940, -0.520940, 0.000214
102, -0.551768, -0.551768, -0.000153
103, -0.581859, -0.581859, 0.000122
104, -0.611174, -0.611174, 0.001770
105, -0.639673, -0.639673, 0.001160
106, -0.667319, -0.667319, -0.000580
107, -0.694074, -0.694074, 0.000366
108, -0.719903, -0.719903, -0.000702
109, -0.744772, -0.744772, -0.000061
110, -0.768647, -0.768647, 0.000244
111, -0.791497, -0.791497, -0.003357
112, -0.813290, -0.813290, -0.001556
113, -0.833998, -0.833998, -0.002747
114, -0.853593, -0.853593, -0.003479
115, -0.872049, -0.872049, -0.004974
116, -0.889342, -0.889342, -0.004761
117, -0.905448, -0.905448, -0.004456
118, -0.920346, -0.920346, -0.005859
119, -0.934016, -0.934016, -0.007904
120, -0.946440, -0.946440, -0.006866
121, -0.957601, -0.957601, -0.008148
122, -0.967484, -0.967484, -0.006439
123, -0.976076, -0.976076, -0.008545
124, -0.983366, -0.983366, -0.008331
125, -0.989343, -0.989343, -0.008606
126, -0.994001, -0.994001, -0.007690
127, -0.997332, -0.997332, -0.009491
128, -0.999333, -0.999333, -0.005585
129, -1.000000, -1.000000, -0.007599
130, -0.999333, -0.999333, -0.008179
131, -0.997332, -0.997332, -0.009369
132, -0.994001, -0.994001, -0.008331
133, -0.989343, -0.989343, -0.008972
134, -0.983366, -0.983366, -0.009613
135, -0.976076, -0.976076, -0.009979
136, -0.967484, -0.967484, -0.007111
137, -0.957601, -0.957601, -0.010071
138, -0.946440, -0.946440, -0.007446
139, -0.934016, -0.934016, -0.010254
140, -0.920346, -0.920346, -0.007812
141, -0.905448, -0.905448, -0.009521
142, -0.889342, -0.889342, -0.006653
143, -0.872049, -0.872049, -0.009338
144, -0.853593, -0.853593, -0.006165
145, -0.833998, -0.833998, -0.010132
146, -0.813290, -0.813290, -0.007965
147, -0.791497, -0.791497, -0.009827
148, -0.768647, -0.768647, -0.006012
149, -0.744772, -0.744772, -0.010376
150, -0.719903, -0.719903, -0.007294
151, -0.694074, -0.694074, -0.009064
152, -0.667319, -0.667319, -0.006836
153, -0.639673, -0.639673, -0.007751
154, -0.611174, -0.611174, -0.005646
155, -0.581859, -0.581859, -0.006714
156, -0.551768, -0.551768, -0.003998
157, -0.520940, -0.520940, -0.007263
158, -0.489418, -0.489418, -0.004425
159, -0.457242, -0.457242, -0.005859
160, -0.424457, -0.424457, -0.002777
161, -0.391105, -0.391105, -0.004852
162, -0.357231, -0.357231, -0.002380
163, -0.322880, -0.322880, -0.003998
164, -0.288099, -0.288099, -0.002167
165, -0.252933, -0.252933, -0.004242
166, -0.217430, -0.217430, -0.000854
167, -0.181637, -0.181637, -0.003052
168, -0.145601, -0.145601, -0.000885
169, -0.109371, -0.109371, -0.003235
170, -0.072995, -0.072995, -0.000488
171, -0.036522, -0.036522, -0.003998
0, 0.000000, 0.000000, 0.001404
1, 0.036522, 0.036522, -0.002167
2, 0.072995, 0.072995, 0.001648
3, 0.109371, 0.109371, 0.000427
4, 0.145601, 0.145601, 0.002136
5, 0.181637, 0.181637, 0.000885
6, 0.217430, 0.217430, 0.003418
7, 0.252933, 0.252933, 0.000793
8, 0.288099, 0.288099, 0.003601
9, 0.322880, 0.322880, 0.002747
10, 0.357231, 0.357231, 0.005707
11, 0.391105, 0.391105, 0.002563
